0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1234423,60,18003045060,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:18.851813,2017-05-24 13:01:18.851813,,,,,True,4845,205657,2017-02-24,1
1234424,177,18003027177,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:19.111661,2017-05-24 13:01:19.111661,,,,,True,4845,205658,2017-02-24,1
1234425,48,18003056048,19,346,42783,056,1,1,2.0,2,"---
- 3
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:19.347685,2017-05-24 13:01:19.347685,,,,,True,4845,205659,2017-02-25,1
1234426,178,18003027178,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:19.576065,2017-05-24 13:01:19.576065,,,,,True,4845,205660,2017-02-25,1
1234427,179,18003027179,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:19.840371,2017-05-24 13:01:19.840371,,,,,True,4845,205661,2017-02-24,1
1234428,146,18003025146,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:20.094976,2017-05-24 13:01:20.094976,,,,,True,4845,205662,2017-02-24,1
1234429,147,18003025147,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:20.382833,2017-05-24 13:01:20.382833,,,,,True,4845,205663,2017-02-24,1
1234430,180,18003027180,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:20.667763,2017-05-24 13:01:20.667763,,,,,True,4845,205664,2017-02-25,1
1234431,181,18003027181,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:20.985742,2017-05-24 13:01:20.985742,,,,,True,4845,205665,2017-02-25,1
1234432,182,18003027182,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:21.286108,2017-05-24 13:01:21.286108,,,,,True,4845,205666,2017-02-24,1
1234433,183,18003027183,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:21.536849,2017-05-24 13:01:21.536849,,,,,True,4845,205667,2017-02-24,1
1234434,184,18003027184,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:21.769033,2017-05-24 13:01:21.769033,,,,,True,4845,205668,2017-02-25,1
1234435,148,18003025148,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:22.024415,2017-05-24 13:01:22.024415,,,,,True,4845,205669,2017-02-24,1
1234436,185,18003027185,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:22.380583,2017-05-24 13:01:22.380583,,,,,True,4845,205670,2017-02-25,1
1234437,186,18003027186,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:22.646775,2017-05-24 13:01:22.646775,,,,,True,4845,205671,2017-02-25,1
1234438,149,18003025149,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:22.895994,2017-05-24 13:01:22.895994,,,,,True,4845,205672,2017-02-24,1
1234439,150,18003025150,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:23.136251,2017-05-24 13:01:23.136251,,,,,True,4845,205673,2017-02-24,1
1234440,187,18003027187,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:23.370710,2017-05-24 13:01:23.370710,,,,,True,4845,205674,2017-02-24,1
1234441,188,18003027188,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:23.603205,2017-05-24 13:01:23.603205,,,,,True,4845,205675,2017-02-25,1
1234442,159,18003035159,19,346,42762,035,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:23.823365,2017-05-24 13:01:23.823365,,,,,True,4845,205676,2017-02-24,1
1234443,151,18003025151,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:24.169097,2017-05-24 13:01:24.169097,,,,,True,4845,205677,2017-02-24,1
1234444,53,18003130053,19,346,42855,130,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:24.547252,2017-05-24 13:01:24.547252,,,,,True,4845,205678,2017-02-25,1
484948,4,18007008004,19,350,43503,008,1,1,2.0,2,"---
- '3'
","---
- '2'
","---
- '3'
",,,,2016-12-06 07:49:44.257385,2016-12-06 07:49:44.257385,,,,,True,1785,,2016-12-06,1
1234445,152,18003025152,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:24.959543,2017-05-24 13:01:24.959543,,,,,True,4845,205679,2017-02-24,1
1234446,160,18003035160,19,346,42762,035,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:25.291407,2017-05-24 13:01:25.291407,,,,,True,4845,205680,2017-02-24,1
1234447,189,18003027189,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:25.502178,2017-05-24 13:01:25.502178,,,,,True,4845,205681,2017-02-25,1
1234448,34,18003048034,19,346,42775,048,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:25.753572,2017-05-24 13:01:25.753572,,,,,True,4845,205682,2017-02-25,1
1234449,153,18003025153,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:25.993737,2017-05-24 13:01:25.993737,,,,,True,4845,205683,2017-02-24,1
1234450,190,18003027190,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:26.296055,2017-05-24 13:01:26.296055,,,,,True,4845,205684,2017-02-24,1
1234451,154,18003025154,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:26.535681,2017-05-24 13:01:26.535681,,,,,True,4845,205685,2017-02-24,1
1234452,191,18003027191,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:26.791469,2017-05-24 13:01:26.791469,,,,,True,4845,205686,2017-02-24,1
1234453,192,18003027192,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:27.105364,2017-05-24 13:01:27.105364,,,,,True,4845,205687,2017-02-24,1
1234454,155,18003025155,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:27.533428,2017-05-24 13:01:27.533428,,,,,True,4845,205688,2017-02-24,1
1234455,45,18003047045,19,346,42774,047,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:28.044179,2017-05-24 13:01:28.044179,,,,,True,4845,205689,2017-02-24,1
1234456,156,18003025156,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:28.274823,2017-05-24 13:01:28.274823,,,,,True,4845,205690,2017-02-24,1
1234457,193,18003027193,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:28.582021,2017-05-24 13:01:28.582021,,,,,True,4845,205691,2017-02-24,1
1234458,194,18003027194,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:28.835947,2017-05-24 13:01:28.835947,,,,,True,4845,205692,2017-02-25,1
1234459,195,18003027195,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:29.055497,2017-05-24 13:01:29.055497,,,,,True,4845,205693,2017-02-25,1
1234460,196,18003027196,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:29.313190,2017-05-24 13:01:29.313190,,,,,True,4845,205694,2017-02-25,1
1234461,157,18003025157,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:29.520620,2017-05-24 13:01:29.520620,,,,,True,4845,205695,2017-02-24,1
1234462,197,18003027197,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:29.735303,2017-05-24 13:01:29.735303,,,,,True,4845,205696,2017-02-25,1
1234463,198,18003027198,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:29.944874,2017-05-24 13:01:29.944874,,,,,True,4845,205697,2017-02-24,1
1234464,199,18003027199,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:30.200725,2017-05-24 13:01:30.200725,,,,,True,4845,205698,2017-02-24,1
1234465,61,18003045061,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:30.400046,2017-05-24 13:01:30.400046,,,,,True,4845,205699,2017-02-24,1
1234466,200,18003027200,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:30.602824,2017-05-24 13:01:30.602824,,,,,True,4845,205700,2017-02-25,1
1234467,158,18003025158,19,346,42752,025,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:30.807331,2017-05-24 13:01:30.807331,,,,,True,4845,205701,2017-02-24,1
1234468,201,18003027201,19,346,42754,027,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:31.030231,2017-05-24 13:01:31.030231,,,,,True,4845,205702,2017-02-24,1
1234469,49,18003056049,19,346,42783,056,1,1,2.0,2,"---
- 1
","---
- 5
","---
- 2
",,,,2017-05-24 13:01:31.242121,2017-05-24 13:01:31.242121,,,,,True,4845,205703,2017-02-25,1
1234470,62,18003045062,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:31.539996,2017-05-24 13:01:31.539996,,,,,True,4845,205704,2017-02-24,1
1234471,50,18003056050,19,346,42783,056,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:32.014443,2017-05-24 13:01:32.014443,,,,,True,4845,205705,2017-02-24,1
1234472,63,18003045063,19,346,42772,045,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:32.305059,2017-05-24 13:01:32.305059,,,,,True,4845,205706,2017-02-24,1
1234473,3,18003052003,19,346,42779,052,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 2
",,,,2017-05-24 13:01:32.642445,2017-05-24 13:01:32.642445,,,,,True,4845,205707,2017-02-24,1
1234474,11,18003049011,19,346,42776,049,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:33.082423,2017-05-24 13:01:33.082423,,,,,True,4845,205708,2017-02-25,1
1234475,64,18003045064,19,346,42772,045,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:33.470853,2017-05-24 13:01:33.470853,,,,,True,4845,205709,2017-02-24,1
1234476,65,18003045065,19,346,42772,045,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:33.825347,2017-05-24 13:01:33.825347,,,,,True,4845,205710,2017-02-24,1
1234477,51,18003056051,19,346,42783,056,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:34.169881,2017-05-24 13:01:34.169881,,,,,True,4845,205711,2017-02-24,1
1234478,66,18003045066,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:34.394562,2017-05-24 13:01:34.394562,,,,,True,4845,205712,2017-02-24,1
1234479,67,18003045067,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:34.609743,2017-05-24 13:01:34.609743,,,,,True,4845,205713,2017-02-24,1
1234480,68,18003045068,19,346,42772,045,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:34.840009,2017-05-24 13:01:34.840009,,,,,True,4845,205714,2017-02-24,1
1234481,12,18003049012,19,346,42776,049,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:35.094017,2017-05-24 13:01:35.094017,,,,,True,4845,205715,2017-02-24,1
1234482,69,18003045069,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:35.406932,2017-05-24 13:01:35.406932,,,,,True,4845,205716,2017-02-24,1
1234483,70,18003045070,19,346,42772,045,1,1,2.0,2,"---
- 3
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:35.661354,2017-05-24 13:01:35.661354,,,,,True,4845,205717,2017-02-24,1
1234484,71,18003045071,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:35.992054,2017-05-24 13:01:35.992054,,,,,True,4845,205718,2017-02-24,1
1234485,52,18003056052,19,346,42783,056,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:36.303967,2017-05-24 13:01:36.303967,,,,,True,4845,205719,2017-02-24,1
1234486,53,18003056053,19,346,42783,056,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:36.637338,2017-05-24 13:01:36.637338,,,,,True,4845,205720,2017-02-24,1
1234487,54,18003056054,19,346,42783,056,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:36.964198,2017-05-24 13:01:36.964198,,,,,True,4845,205721,2017-02-24,1
1234488,55,18003056055,19,346,42783,056,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:37.203592,2017-05-24 13:01:37.203592,,,,,True,4845,205722,2017-02-24,1
1234489,13,18003049013,19,346,42776,049,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 2
",,,,2017-05-24 13:01:37.439454,2017-05-24 13:01:37.439454,,,,,True,4845,205723,2017-02-22,1
1234490,72,18003045072,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:37.648067,2017-05-24 13:01:37.648067,,,,,True,4845,205724,2017-02-24,1
1234491,56,18003056056,19,346,42783,056,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:37.904019,2017-05-24 13:01:37.904019,,,,,True,4845,205725,2017-02-24,1
1234492,73,18003045073,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:38.132952,2017-05-24 13:01:38.132952,,,,,True,4845,205726,2017-02-24,1
1234493,74,18003045074,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:38.422968,2017-05-24 13:01:38.422968,,,,,True,4845,205727,2017-02-24,1
1234494,73,18003051073,19,346,42778,051,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 2
",,,,2017-05-24 13:01:38.701107,2017-05-24 13:01:38.701107,,,,,True,4845,205728,2017-02-24,1
1234495,14,18003049014,19,346,42776,049,1,1,2.0,2,"---
- 2
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:38.956487,2017-05-24 13:01:38.956487,,,,,True,4845,205729,2017-02-24,1
1234496,57,18003056057,19,346,42783,056,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 2
",,,,2017-05-24 13:01:39.237319,2017-05-24 13:01:39.237319,,,,,True,4845,205730,2017-02-24,1
1234497,75,18003045075,19,346,42772,045,1,1,2.0,2,"---
- 3
","---
- 5
","---
- 1
",,,,2017-05-24 13:01:39.561194,2017-05-24 13:01:39.561194,,,,,True,4845,205731,2017-02-24,1
1234498,58,18003056058,19,346,42783,056,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:39.823598,2017-05-24 13:01:39.823598,,,,,True,4845,205732,2017-02-24,1
1234499,15,18003049015,19,346,42776,049,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:40.060611,2017-05-24 13:01:40.060611,,,,,True,4845,205733,2017-02-24,1
1234500,76,18003045076,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:40.298848,2017-05-24 13:01:40.298848,,,,,True,4845,205734,2017-02-16,1
1234501,77,18003045077,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:40.535819,2017-05-24 13:01:40.535819,,,,,True,4845,205735,2017-02-24,1
1234502,78,18003045078,19,346,42772,045,1,1,2.0,2,"---
- 2
","---
- 2
","---
- 1
",,,,2017-05-24 13:01:40.792478,2017-05-24 13:01:40.792478,,,,,True,4845,205736,2017-02-24,1
1234548,21,18002047021,19,345,42682,047,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:50.977325,2017-05-24 13:08:50.977325,,,,,True,3286,108843,2016-11-23,6
1234765,15,02014028015,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:37.624544,2017-05-24 14:16:37.624544,,,,,True,3268,355897,2017-02-23,15
1234538,51,18002055051,19,345,42690,055,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:47.499860,2017-05-24 13:08:47.499860,,,,,True,3286,108833,2016-11-21,5
1234544,82,18002053082,19,345,42688,053,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:49.488341,2017-05-24 13:08:49.488341,,,,,True,3286,108839,2016-11-25,5
1234769,17,02014028017,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:39.867072,2017-05-24 14:16:39.867072,,,,,True,3268,355901,2017-02-23,15
1234552,14,18002046014,19,345,42681,046,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:52.373321,2017-05-24 13:08:52.373321,,,,,True,3286,108847,2016-12-15,5
1234549,22,18002047022,19,345,42682,047,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:51.281672,2017-05-24 13:08:51.281672,,,,,True,3286,108844,2016-11-22,6
1234539,19,18002047019,19,345,42682,047,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:47.804786,2017-05-24 13:08:47.804786,,,,,True,3286,108834,2016-12-26,6
1234545,20,18002047020,19,345,42682,047,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:49.801860,2017-05-24 13:08:49.801860,,,,,True,3286,108840,2016-11-17,5
1234553,19,05007081019,5,94,10956,081,1,1,3.0,2,"---
- '1'
- '2'
","---
- '1'
- '2'
","---
- '1'
- '7'
",22.5433570000000,22.5935660000000,,2017-05-24 13:15:59.815266,2017-05-24 13:15:59.815266,,,,,True,147,,2016-03-18,1
1234540,13,18002052013,19,345,42687,052,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:48.130072,2017-05-24 13:08:48.130072,,,,,True,3286,108835,2016-11-23,5
1234550,19,18002050019,19,345,42685,050,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:51.663471,2017-05-24 13:08:51.663471,,,,,True,3286,108845,2016-11-19,5
1234541,11,18002046011,19,345,42681,046,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:48.464529,2017-05-24 13:08:48.464529,,,,,True,3286,108836,2016-12-17,5
1234546,18,18002050018,19,345,42685,050,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:50.165884,2017-05-24 13:08:50.165884,,,,,True,3286,108841,2016-12-17,7
1234773,2,02014035002,2,37,6071,035,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:42.819693,2017-05-24 14:16:42.819693,,,,,True,3268,355905,2017-02-23,9
1234764,10,02014006010,2,37,6042,006,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:37.060097,2017-05-24 14:16:37.060097,,,,,True,3268,355896,2017-02-23,11
1234542,12,18002046012,19,345,42681,046,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:48.843771,2017-05-24 13:08:48.843771,,,,,True,3286,108837,2016-12-23,5
1234766,11,02014006011,2,37,6042,006,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:38.333859,2017-05-24 14:16:38.333859,,,,,True,3268,355898,2017-02-23,11
1234547,13,18002046013,19,345,42681,046,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:50.591052,2017-05-24 13:08:50.591052,,,,,True,3286,108842,2016-11-25,5
1234543,14,18002052014,19,345,42687,052,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:49.168102,2017-05-24 13:08:49.168102,,,,,True,3286,108838,2016-12-26,4
485070,1,11006106001,12,191,27023,106,1,1,2.0,2,,,,,,,2016-12-06 08:27:47.951307,2016-12-06 08:27:47.951307,,,,,True,308,,2016-12-06,6
1234768,12,02014006012,2,37,6042,006,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:39.463578,2017-05-24 14:16:39.463578,,,,,True,3268,355900,2017-02-23,8
1234772,13,02014006013,2,37,6042,006,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:42.088400,2017-05-24 14:16:42.088400,,,,,True,3268,355904,2017-02-23,12
1234771,19,02014028019,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:41.460124,2017-05-24 14:16:41.460124,,,,,True,3268,355903,2017-02-23,14
1234551,20,18002050020,19,345,42685,050,1,1,4.0,2,"---
- 2
- 37
","---
- 5
- 53
","---
- 1
",,,,2017-05-24 13:08:51.990171,2017-05-24 13:08:51.990171,,,,,True,3286,108846,2016-11-23,6
1234763,9,02014013009,2,37,6049,013,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:36.087332,2017-05-24 14:16:36.087332,,,,,True,3268,355895,2017-02-23,15
1234775,20,02014028020,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:44.183441,2017-05-24 14:16:44.183441,,,,,True,3268,355907,2017-02-23,10
1234770,18,02014028018,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:40.543547,2017-05-24 14:16:40.543547,,,,,True,3268,355902,2017-02-23,14
1234767,16,02014028016,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:38.858564,2017-05-24 14:16:38.858564,,,,,True,3268,355899,2017-02-23,11
1234774,3,02014005003,2,37,6041,005,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:43.445799,2017-05-24 14:16:43.445799,,,,,True,3268,355906,2017-02-23,12
1234779,23,02014028023,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:46.386490,2017-05-24 14:16:46.386490,,,,,True,3268,355911,2017-02-24,12
1234778,9,02014030009,2,37,6066,030,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:45.900261,2017-05-24 14:16:45.900261,,,,,True,3268,355910,2017-02-24,13
1234776,21,02014028021,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:44.829326,2017-05-24 14:16:44.829326,,,,,True,3268,355908,2017-02-24,15
1234777,22,02014028022,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:45.391982,2017-05-24 14:16:45.391982,,,,,True,3268,355909,2017-02-24,15
1234780,24,02014028024,2,37,6064,028,1,1,2.0,4,,"---
- 1
","---
- 1
",,,,2017-05-24 14:16:46.900307,2017-05-24 14:16:46.900307,,,,,True,3268,355912,2017-02-24,15
1234599,111,15016050111,16,298,38078,050,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:28.567521,2017-05-24 13:19:28.567521,,,,,True,2737,265340,2015-12-28,8
1234594,106,15016050106,16,298,38078,050,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:26.369774,2017-05-24 13:19:26.369774,,,,,True,2737,265335,2015-12-29,7
1234614,79,15016055079,16,298,38083,055,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:34.735631,2017-05-24 13:19:34.735631,,,,,True,2737,265355,2015-12-29,7
1234611,76,15016055076,16,298,38083,055,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:33.483862,2017-05-24 13:19:33.483862,,,,,True,2737,265352,2015-12-28,7
1234600,112,15016050112,16,298,38078,050,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:29.026210,2017-05-24 13:19:29.026210,,,,,True,2737,265341,2015-12-28,8
1234595,107,15016050107,16,298,38078,050,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:26.852237,2017-05-24 13:19:26.852237,,,,,True,2737,265336,2015-12-29,8
1234604,116,15016050116,16,298,38078,050,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:30.670120,2017-05-24 13:19:30.670120,,,,,True,2737,265345,2015-12-28,7
1234608,120,15016050120,16,298,38078,050,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:32.232591,2017-05-24 13:19:32.232591,,,,,True,2737,265349,2015-12-28,7
1234631,43,15016007043,16,298,38035,007,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:42.677714,2017-05-24 13:19:42.677714,,,,,True,2737,265372,2015-12-29,5
1234621,60,15016046060,16,298,38074,046,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:38.270225,2017-05-24 13:19:38.270225,,,,,True,2737,265362,2015-12-29,6
1234596,108,15016050108,16,298,38078,050,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:27.270934,2017-05-24 13:19:27.270934,,,,,True,2737,265337,2015-12-29,7
1234619,6,15016052006,16,298,38080,052,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:37.073489,2017-05-24 13:19:37.073489,,,,,True,2737,265360,2015-12-29,13
1234601,113,15016050113,16,298,38078,050,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:29.434940,2017-05-24 13:19:29.434940,,,,,True,2737,265342,2015-12-28,8
1234617,82,15016055082,16,298,38083,055,1,1,4.0,4,,,"---
- 1
",,,,2017-05-24 13:19:36.027954,2017-05-24 13:19:36.027954,,,,,True,2737,265358,2015-12-29,6
