id,crop_reference_id,season,sulphur,zinc,boron,iron,manganese,copper,org_manure,biofertilizer,created_at,updated_at,sulphur_bn,zinc_bn,boron_bn,iron_bn,manganese_bn,copper_bn,org_manure_bn,biofertilizer_bn
87,86,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:01:04.125105,2016-03-18 13:01:04.125105,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
88,142,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:02:24.560001,2016-03-18 13:02:24.560001,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
89,192,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:02:33.471380,2016-03-18 13:02:33.471380,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
90,87,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:05:24.451862,2016-03-18 13:05:24.451862,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
91,143,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:05:36.301073,2016-03-18 13:05:36.301073,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
92,193,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:05:49.295327,2016-03-18 13:05:49.295327,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
93,88,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,Folier spray 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:07:21.723443,2016-03-18 13:07:21.723443,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর ,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
94,144,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,Folier spray 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:07:32.258998,2016-03-18 13:07:32.258998,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর ,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
95,194,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,Folier spray 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:07:42.082979,2016-03-18 13:07:42.082979,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর ,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
96,89,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,0.1 % Disodium octaborate tetrahydrate  on 4th week @ 250-300 l/ ha,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:08:58.904720,2016-03-18 13:08:58.904720,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার 4 সপ্তাহে @ 250-300 লিটার / হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
97,145,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,0.1 % Disodium octaborate tetrahydrate  on 4th week @ 250-300 l/ ha,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:09:19.357688,2016-03-18 13:09:19.357688,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার 4 সপ্তাহে @ 250-300 লিটার / হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
98,195,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,0.1 % Disodium octaborate tetrahydrate  on 4th week @ 250-300 l/ ha,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:09:30.284750,2016-03-18 13:09:30.284750,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট ফসল বোনার 4 সপ্তাহে @ 250-300 লিটার / হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
99,91,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:10:43.972727,2016-03-18 13:10:43.972727,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
100,146,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:11:01.812455,2016-03-18 13:11:01.812455,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
101,197,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:11:13.260294,2016-03-18 13:11:13.260294,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
102,93,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,Folier spray 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:12:45.148087,2016-03-18 13:12:45.148087,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর ,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
103,147,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,Folier spray 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:12:57.942852,2016-03-18 13:12:57.942852,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর ,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
104,200,,Elemental Sulphur @ 8 kg/ acre at land preparation,0.05% foliar spray as Zn EDTA ,Folier spray 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:13:08.436555,2016-03-18 13:13:08.436555,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 0.05% জিঙ্ক-EDTA হিসাবে স্প্রে করতে হবে (ফোলিয়ার),0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর ,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
105,94,,6 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Folier spray of 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:14:23.291482,2016-03-18 13:14:23.291482,মৌলিক সালফার 6 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
106,148,,6 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Folier spray of 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:14:36.262337,2016-03-18 13:14:36.262337,মৌলিক সালফার 6 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
107,201,,6 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Folier spray of 0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:14:47.995495,2016-03-18 13:14:47.995495,মৌলিক সালফার 6 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,0.1% ডাইসোডিয়াম অকটাবোরেট টেটরাহাইড্রেট স্প্রে করতে হবে (ফোলিয়ার) ফসল বোনার পর 3 সপ্তাহে @ 250লিটার /  হেক্টর এবং 6 সপ্তাহে @ 500 লিটার /  হেক্টর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
108,95,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:16:03.484900,2016-03-18 13:16:03.484900,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
109,149,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:16:15.267498,2016-03-18 13:16:15.267498,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
110,203,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:16:25.266328,2016-03-18 13:16:25.266328,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
111,96,,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3KG/Acre each,2016-03-18 13:17:49.647505,2016-03-18 13:17:49.647505,মৌলিক সালফার 8 কেজি / একর জমি প্রস্তুতির সময়,জিঙ্ক সালফেট 10 কেজি / একর জমি প্রস্তুতির সময়,জমি প্রস্তুতির সময় বোরাক্স  @ 4 কেজি /একর,ফেরাস সালফেট @ 6 কেজি /একর,0.5% ম্যাঙ্গানিজ সালফেট দ্রবণ স্প্রে করতে হবে,0.025% কপার সালফেট (পেনটা হাইড্রেট) দ্রবণ স্প্রে করতে হবে (ফোলিয়ার),খামারজাতসার 2 টন / একর,Azotobactor & PSB @ 3 কেজি /একর
