0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
5980,10066,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Basur Chak,Levelled,Non Irrigated,,Clay loam,22.63,88.545556,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009116008,2016-06-29 10:32:23.681480,2016-06-29 10:32:23.766881
5981,10067,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Narayan Garh,Levelled,Irrigated,Canal,Clay loam,22.315556,88.573889,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009074005,2016-06-29 10:32:24.261204,2016-06-29 10:32:24.360661
5982,10068,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Danria,Levelled,Irrigated,Canal,Clay loam,22.295556,88.598889,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009076004,2016-06-29 10:32:24.854162,2016-06-29 10:32:24.973671
5983,10069,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Marahaldi,Levelled,Irrigated,Canal,Clay loam,22.313153,88.656239,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009099003,2016-06-29 10:32:25.313398,2016-06-29 10:32:25.373413
5984,10070,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Devish Abad,Levelled,Irrigated,Canal,Clay loam,22.29478,88.55248,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009086003,2016-06-29 10:32:25.791457,2016-06-29 10:32:25.870997
5985,10071,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bhaleya,Levelled,Non Irrigated,,Clay loam,22.28747,88.55966,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009081005,2016-06-29 10:32:26.275158,2016-06-29 10:32:26.367713
5986,10072,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Uttar Redokhali,Levelled,Non Irrigated,,Clay loam,22.237804,88.624579,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009112002,2016-06-29 10:32:26.733076,2016-06-29 10:32:26.801244
5987,10073,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Tangrakhali,Levelled,Irrigated,Canal,Clay,22.29546,88.63822,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009103006,2016-06-29 10:32:27.030827,2016-06-29 10:32:27.071788
5988,10074,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bayar Singh,Levelled,Irrigated,Canal,Clay loam,22.33607,88.56447,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009070005,2016-06-29 10:32:27.249414,2016-06-29 10:32:27.292920
5989,10075,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Marapia,Levelled,Irrigated,Canal,Clay loam,22.30514,88.55084,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009085001,2016-06-29 10:32:27.452065,2016-06-29 10:32:27.507942
5990,10076,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Kumarsa Chak,Levelled,Irrigated,Tube Well,Clay,22.34731,88.590146,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009105014,2016-06-29 10:32:27.682428,2016-06-29 10:32:27.725328
5991,10077,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Amtala Bhadri,Levelled,Non Irrigated,,Clay loam,22.242778,88.620278,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009115005,2016-06-29 10:32:27.847495,2016-06-29 10:32:27.932074
5992,10078,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bayar Singh,Levelled,Non Irrigated,,Clay,22.31647,88.61977,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009070006,2016-06-29 10:32:28.163148,2016-06-29 10:32:28.205377
5993,10079,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Dabu,Levelled,Non Irrigated,,Clay loam,22.237804,88.624679,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009111005,2016-06-29 10:32:28.405378,2016-06-29 10:32:28.454001
5994,10080,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bhaleya,Levelled,Irrigated,Canal,Clay loam,22.307222,88.568333,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009081006,2016-06-29 10:32:28.591723,2016-06-29 10:32:28.636352
5995,10081,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Amtala Bhadri,Levelled,Non Irrigated,,Clay loam,22.243889,88.605278,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009115006,2016-06-29 10:32:28.837561,2016-06-29 10:32:28.885174
5996,10082,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Baluijhanka,Levelled,Irrigated,Canal,Clay loam,22.268889,88.559722,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009087004,2016-06-29 10:32:29.094255,2016-06-29 10:32:29.134759
5997,10083,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Budhkhali,Levelled,Irrigated,Canal,Clay,22.187778,88.6625,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009121011,2016-06-29 10:32:29.274556,2016-06-29 10:32:29.332334
5998,10084,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Tentulberia,Levelled,Irrigated,Canal,Clay loam,22.29534,88.87055,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009111003,2016-06-29 10:32:29.534033,2016-06-29 10:32:29.567655
5999,10085,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Marapia,Levelled,Irrigated,Canal,Clay loam,22.31122,88.55341,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009085002,2016-06-29 10:32:29.824891,2016-06-29 10:32:29.878270
6000,10086,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Danria,Levelled,Irrigated,Canal,Clay loam,22.299444,88.584722,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009076005,2016-06-29 10:32:30.056823,2016-06-29 10:32:30.088230
6001,10087,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Dabu,Undulated,Irrigated,Canal,Sandy loam,22.237804,88.624679,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009111006,2016-06-29 10:32:30.268226,2016-06-29 10:32:30.301614
6002,10088,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Basur Chak,Levelled,Non Irrigated,,Clay loam,22.306944,88.641389,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009116009,2016-06-29 10:32:30.427633,2016-06-29 10:32:30.484063
6003,10089,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Budhkhali,Levelled,Non Irrigated,,Clay,22.185556,88.657222,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009121012,2016-06-29 10:32:30.658883,2016-06-29 10:32:30.696938
6004,10090,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Shibnagar,Levelled,Irrigated,Canal,Clay,22.33165,88.8979,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009009004,2016-06-29 10:32:30.854041,2016-06-29 10:32:30.893414
6005,10091,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Budhkhali,Levelled,Irrigated,Canal,Clay loam,22.183333,88.657222,Chilli,Gram ,Paddy,Chilli,,,deo1stltolgn2@soil.in,True,16009121013,2016-06-29 10:32:31.090257,2016-06-29 10:32:31.136751
6006,10092,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Banibada Belekhali,Levelled,Non Irrigated,,Clay,22.2759,88.63406,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009110001,2016-06-29 10:32:31.289000,2016-06-29 10:32:31.336056
6007,10093,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Dabu,Levelled,Non Irrigated,,Sandy loam,22.237804,88.624679,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009111007,2016-06-29 10:32:31.528789,2016-06-29 10:32:31.572349
6008,10094,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Taldi,Levelled,Irrigated,Canal,Clay loam,22.31706,88.658897,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009027002,2016-06-29 10:32:31.693085,2016-06-29 10:32:31.744819
6009,10095,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Dabu,Undulated,Irrigated,Canal,Clay loam,22.237864,88.624679,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009111008,2016-06-29 10:32:31.925282,2016-06-29 10:32:31.965617
6010,10096,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Marapia,Levelled,Irrigated,Canal,Clay loam,22.31293,88.55256,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009085003,2016-06-29 10:32:32.092551,2016-06-29 10:32:32.140013
6011,10097,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Shibnagar,Levelled,Irrigated,Canal,Clay loam,22.31315,88.653938,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009009005,2016-06-29 10:32:32.363334,2016-06-29 10:32:32.411450
6012,10098,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Dakshin Redokhali,Levelled,Non Irrigated,,Clay,22.236667,88.613889,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009114001,2016-06-29 10:32:32.640557,2016-06-29 10:32:32.719627
6013,10099,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Danria,Levelled,Irrigated,Canal,Clay loam,22.300556,88.581944,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009076006,2016-06-29 10:32:33.007840,2016-06-29 10:32:33.054730
6014,10100,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Rajapur,Levelled,Irrigated,Canal,Loam,22.339,88.59925,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009011003,2016-06-29 10:32:33.226757,2016-06-29 10:32:33.267668
6015,10025,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Shibnagar,Levelled,Irrigated,Canal,Loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009009006,2016-06-29 10:45:00.313987,2016-06-29 10:45:00.382796
6016,10026,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Basur Chak,Levelled,Non Irrigated,,Clay loam,22.580278,88.511667,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009116010,2016-06-29 10:45:02.090163,2016-06-29 10:45:02.164842
6017,10027,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Kankradaha,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009100006,2016-06-29 10:45:02.601212,2016-06-29 10:45:02.635991
6018,10028,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Budhkhali,Levelled,Non Irrigated,,Clay,22.189167,88.663056,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009121014,2016-06-29 10:45:02.931813,2016-06-29 10:45:02.965763
6019,10029,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Kankradaha,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009100007,2016-06-29 10:45:03.197528,2016-06-29 10:45:03.226962
6020,10030,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Shibnagar,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009009007,2016-06-29 10:45:03.519436,2016-06-29 10:45:03.554278
6021,10031,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Taldi,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009027003,2016-06-29 10:45:03.974029,2016-06-29 10:45:04.034874
6022,10032,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Herobhanga,Levelled,Non Irrigated,,Clay loam,22.396389,88.538611,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009119004,2016-06-29 10:45:04.469275,2016-06-29 10:45:04.529988
6023,10033,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bayar Singh,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009070007,2016-06-29 10:45:04.870671,2016-06-29 10:45:04.930133
6024,10034,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Devish Abad,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009086004,2016-06-29 10:45:05.453977,2016-06-29 10:45:05.522277
6025,10035,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Rajapur,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009011004,2016-06-29 10:45:06.131948,2016-06-29 10:45:06.202086
6026,10036,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Gobramari,Levelled,Irrigated,Canal,Clay loam,22.284722,88.593611,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009079005,2016-06-29 10:45:06.939932,2016-06-29 10:45:07.013784
6027,10037,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Kankradaha,Levelled,Irrigated,Canal,Loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009100008,2016-06-29 10:45:07.693819,2016-06-29 10:45:07.779288
6028,10038,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Danria,Levelled,Irrigated,Canal,Clay loam,22.299722,88.5825,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009076007,2016-06-29 10:45:08.417618,2016-06-29 10:45:08.483166
6029,10039,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Hatpukuria,Levelled,Non Irrigated,,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009084002,2016-06-29 10:45:09.254444,2016-06-29 10:45:09.313060
6030,10040,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Basur Chak,Levelled,Non Irrigated,,Clay loam,22.218333,88.509722,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009116011,2016-06-29 10:45:09.800952,2016-06-29 10:45:09.838747
6031,10041,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Danria,Levelled,Irrigated,Canal,Clay loam,22.298333,88.581111,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009076008,2016-06-29 10:45:10.611567,2016-06-29 10:45:10.663444
6032,10042,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bayar Singh,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009070008,2016-06-29 10:45:11.194941,2016-06-29 10:45:11.329691
6033,10043,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bayar Singh,Levelled,Irrigated,Canal,Clay,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009070009,2016-06-29 10:45:12.111677,2016-06-29 10:45:12.199501
6034,10044,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Baluijhanka,Levelled,Irrigated,Canal,Clay loam,22.279167,88.542222,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009087005,2016-06-29 10:45:12.540553,2016-06-29 10:45:12.623400
6035,10045,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Ronia,Levelled,Irrigated,Canal,Clay loam,22.295,88.575,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009082003,2016-06-29 10:45:13.023473,2016-06-29 10:45:13.056267
6036,10046,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Gobramari,Levelled,Irrigated,Canal,Clay loam,22.280556,88.595,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009079006,2016-06-29 10:45:13.302070,2016-06-29 10:45:13.333744
6037,10047,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Amtala Bhadri,Levelled,Non Irrigated,,Clay loam,22.243611,88.604444,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009115007,2016-06-29 10:45:13.776990,2016-06-29 10:45:13.837912
6038,10048,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bhaleya,Levelled,Irrigated,Canal,Clay loam,22.287778,88.572222,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009081007,2016-06-29 10:45:14.267361,2016-06-29 10:45:14.340761
6039,10049,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Tentulberia,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009111004,2016-06-29 10:45:14.758825,2016-06-29 10:45:14.824216
6040,10050,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Shibnagar,Levelled,Irrigated,Canal,Loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009009008,2016-06-29 10:45:15.567854,2016-06-29 10:45:15.632522
6041,10051,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Baluijhanka,Levelled,Irrigated,Canal,Clay loam,22.267222,88.558056,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009087006,2016-06-29 10:45:16.322023,2016-06-29 10:45:16.377599
6042,10052,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Dumki,Levelled,Non Irrigated,,Clay,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009094002,2016-06-29 10:45:16.770825,2016-06-29 10:45:16.826082
6043,10053,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Khas Kumrakhali,Levelled,Irrigated,Canal,Clay loam,,,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009069003,2016-06-29 10:45:17.523701,2016-06-29 10:45:17.616592
6044,10054,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Garkhali,Levelled,Non Irrigated,,Clay loam,22.237804,88.624679,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009113002,2016-06-29 10:45:18.372514,2016-06-29 10:45:18.451100
6045,10055,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Uttar Redokhali,Levelled,Non Irrigated,,Clay loam,22.237804,88.624579,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009112003,2016-06-29 10:45:18.895571,2016-06-29 10:45:18.976035
6046,10056,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bhaleya,Levelled,Irrigated,Canal,Clay loam,22.286,88.57735,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009081008,2016-06-29 10:45:19.563447,2016-06-29 10:45:19.636363
6047,10057,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bhaleya,Levelled,Irrigated,Canal,Clay loam,22.297222,88.576944,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009081009,2016-06-29 10:45:19.994407,2016-06-29 10:45:20.023570
6048,10058,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Basur Chak,Levelled,Irrigated,Pond,Clay loam,22.232222,88.595556,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009116012,2016-06-29 10:45:20.380621,2016-06-29 10:45:20.442401
6049,10059,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Narayan Garh,Levelled,Irrigated,Canal,Clay loam,22.320833,88.575,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009074006,2016-06-29 10:45:21.103925,2016-06-29 10:45:21.191542
6050,10060,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Ronia,Levelled,Non Irrigated,,Clay loam,22.291667,88.584722,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009082004,2016-06-29 10:45:21.679358,2016-06-29 10:45:21.796571
6051,10061,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Marahaldi,Levelled,Irrigated,Canal,Sandy loam,22.31365,88.658907,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009099004,2016-06-29 10:45:22.460608,2016-06-29 10:45:22.546237
6052,10062,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Budhkhali,Levelled,Irrigated,Canal,Clay,22.186944,88.6575,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009121015,2016-06-29 10:45:23.433860,2016-06-29 10:45:23.524554
6053,10063,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Khas Kumrakhali,Levelled,Irrigated,Canal,Clay loam,22.343901,88.658991,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009069004,2016-06-29 10:45:24.295674,2016-06-29 10:45:24.395253
6054,10064,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Gobramari,Levelled,Irrigated,Canal,Clay loam,22.286111,88.592222,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009079007,2016-06-29 10:45:25.223627,2016-06-29 10:45:25.286323
6055,10065,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Budhkhali,Levelled,Non Irrigated,,Clay,22.182222,88.658056,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009121016,2016-06-29 10:45:25.911003,2016-06-29 10:45:25.994299
6056,10066,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Basur Chak,Levelled,Non Irrigated,,Clay loam,22.63,88.545556,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009116013,2016-06-29 10:45:26.713860,2016-06-29 10:45:26.797050
6057,10067,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Narayan Garh,Levelled,Irrigated,Canal,Clay loam,22.315556,88.573889,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009074007,2016-06-29 10:45:27.519429,2016-06-29 10:45:27.582722
6058,10068,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Danria,Levelled,Irrigated,Canal,Clay loam,22.295556,88.598889,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009076009,2016-06-29 10:45:28.244986,2016-06-29 10:45:28.315072
6059,10069,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Marahaldi,Levelled,Irrigated,Canal,Clay loam,22.313153,88.656239,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009099005,2016-06-29 10:45:29.047009,2016-06-29 10:45:29.161454
6060,10070,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Devish Abad,Levelled,Irrigated,Canal,Clay loam,22.29478,88.55248,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009086005,2016-06-29 10:45:29.941231,2016-06-29 10:45:30.007351
6061,10071,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bhaleya,Levelled,Non Irrigated,,Clay loam,22.28747,88.55966,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009081010,2016-06-29 10:45:30.603030,2016-06-29 10:45:30.644942
6062,10072,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Uttar Redokhali,Levelled,Non Irrigated,,Clay loam,22.237804,88.624579,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009112004,2016-06-29 10:45:30.955348,2016-06-29 10:45:31.002729
10105,50640,Burdwan 1 - STL Burdwan,,,2016-01-25,,,Bardhaman,KATWA - I,Goai,Levelled,Irrigated,Pond,Loam,,,,,,,,,,True,02024015055,2016-07-04 07:36:06.674816,2016-07-04 07:36:06.703544
6063,10073,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Tangrakhali,Levelled,Irrigated,Canal,Clay,22.29546,88.63822,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009103007,2016-06-29 10:45:31.405244,2016-06-29 10:45:31.475513
6064,10074,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bayar Singh,Levelled,Irrigated,Canal,Clay loam,22.33607,88.56447,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009070010,2016-06-29 10:45:31.902534,2016-06-29 10:45:31.930375
6065,10075,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Marapia,Levelled,Irrigated,Canal,Clay loam,22.30514,88.55084,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009085004,2016-06-29 10:45:32.225948,2016-06-29 10:45:32.284928
6066,10076,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Kumarsa Chak,Levelled,Irrigated,Tube Well,Clay,22.34731,88.590146,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009105015,2016-06-29 10:45:32.748814,2016-06-29 10:45:32.811686
6067,10077,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Amtala Bhadri,Levelled,Non Irrigated,,Clay loam,22.242778,88.620278,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009115008,2016-06-29 10:45:33.133080,2016-06-29 10:45:33.188313
6068,10078,South 24 Parganas 1 - STL Tollygunge,,,2016-01-21,,,South 24 Parganas,CANNING - I,Bayar Singh,Levelled,Non Irrigated,,Clay,22.31647,88.61977,,,Paddy,,,,deo1stltolgn2@soil.in,True,16009070011,2016-06-29 10:45:33.614616,2016-06-29 10:45:33.668104
